I ordered the smoked salmon and roe appetizer and it was off flavor.	smoked salmon and roe appetizer	FOOD	negative
The entree was bland and small, dessert was not inspired.	entree	FOOD	negative
The entree was bland and small, dessert was not inspired.	entree	FOOD	negative
The entree was bland and small, dessert was not inspired.	dessert	FOOD	negative
I expected quite a bit more from such an expensive menu.	menu	FOOD	negative
I expected quite a bit more from such an expensive menu.	menu	FOOD	negative
The view is spectacular, and the food is great.	view	LOCATION	positive
The view is spectacular, and the food is great.	food	FOOD	positive
Wonderful strawberry daiquiries as well!	strawberry daiquiries	DRINKS	positive
Definitely worth the trip to Battery Park City!	NULL	RESTAURANT	positive
One of my favorite places in Manhattan.	NULL	RESTAURANT	positive
Authentic Taiwanese food that's cheap... what more could you ask for?	Taiwanese food	FOOD	positive
Authentic Taiwanese food that's cheap... what more could you ask for?	Taiwanese food	FOOD	positive
(Besides that there should be more restaurants like it around the city).	NULL	RESTAURANT	positive
The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.	cold appetizer dishes	FOOD	positive
delicious simple food in nice outdoor atmosphere.	food	FOOD	positive
delicious simple food in nice outdoor atmosphere.	food	FOOD	positive
delicious simple food in nice outdoor atmosphere.	outdoor atmosphere	AMBIENCE	positive
Kind, attentive wait staff.	wait staff	SERVICE	positive
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).	scallops	FOOD	positive
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).	mahi mahi (on saffron risotto	FOOD	positive
My friend devoured her chicken and mashed potatos.	chicken and mashed potatos	FOOD	positive
Delicious crab cakes too.	crab cakes	FOOD	positive
Even if the food wasn't this good, the garden is a great place to sit outside and relax.	garden	AMBIENCE	positive
Even if the food wasn't this good, the garden is a great place to sit outside and relax.	food	FOOD	positive
Great neighborhood joint.	joint	RESTAURANT	positive
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	selection of thin crust pizza	FOOD	positive
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	selection of thin crust pizza	FOOD	positive
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	pizza place	RESTAURANT	positive
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	Basil slice	FOOD	positive
Their calzones are horrific, bad, vomit-inducing, YUCK.	calzones	FOOD	negative
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	NULL	FOOD	negative
The counter service is bad.	counter service	SERVICE	negative
They charge different prices all the time.	NULL	SERVICE	negative
They're rude at times, and not very friendly.	NULL	SERVICE	negative
NO PIZZA 33 for me!	PIZZA 33	RESTAURANT	negative
Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.	NULL	FOOD	negative
The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.	dosas	FOOD	negative
The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.	dosas	FOOD	negative
The sandwiches are dry, tasteless and way overpriced.	sandwiches	FOOD	negative
The sandwiches are dry, tasteless and way overpriced.	sandwiches	FOOD	negative
Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	place	RESTAURANT	negative
Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	room	AMBIENCE	negative
Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	clerks	SERVICE	negative
Seriously, this place kicks ass.	place	RESTAURANT	positive
The atmosphere is unheralded, the service impecible, and the food magnificant.	atmosphere	AMBIENCE	positive
The atmosphere is unheralded, the service impecible, and the food magnificant.	service	SERVICE	positive
The atmosphere is unheralded, the service impecible, and the food magnificant.	food	FOOD	positive
Best Italian food I ever had (and being Italian, that means alot).	Italian food	FOOD	positive
It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.	NULL	RESTAURANT	positive
This is such a lovely, peaceful place to eat outside.	place	AMBIENCE	positive
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.	restaurant	LOCATION	positive
It is set far from the small street it's on, and there is no traffic noise.	NULL	LOCATION	positive
The food is good, especially their more basic dishes, and the drinks are delicious.	food	FOOD	positive
The food is good, especially their more basic dishes, and the drinks are delicious.	basic dishes	FOOD	positive
The food is good, especially their more basic dishes, and the drinks are delicious.	drinks	DRINKS	positive
This is a great place to take out-of-towners, and perfect for watching the sunset.	place	LOCATION	positive
Great sushi experience.	sushi	FOOD	positive
Nice value.	NULL	RESTAURANT	positive
Unique apppetizers.	apppetizers	FOOD	positive
Try sushimi cucumber roll.	sushimi cucumber roll	FOOD	positive
Good spreads, great beverage selections and bagels really tasty.	spreads	FOOD	positive
Good spreads, great beverage selections and bagels really tasty.	beverage selections	DRINKS	positive
Good spreads, great beverage selections and bagels really tasty.	bagels	FOOD	positive
THE BIG COMPLAINT: NO TOASTING AVAILABLE.	NULL	SERVICE	negative
Murray won't do it.	NULL	SERVICE	negative
But who says Murray's is anything about service.	service	SERVICE	negative
So close, but not good enough.	NULL	RESTAURANT	neutral
Don't be fooled by crowds of people.	NULL	RESTAURANT	negative
The service is awful.	service	SERVICE	negative
This place is not worth the prices.	place	RESTAURANT	negative
This place is not worth the prices.	place	RESTAURANT	negative
Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.	NULL	SERVICE	negative
Love Pizza 33..	Pizza 33	RESTAURANT	positive
I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.	Pizza	FOOD	positive
It hits the spot every time	NULL	RESTAURANT	positive
This tiny Williamsburg spot is always pleasantly surprising.	Williamsburg spot	RESTAURANT	positive
The pizza is delicious and the proprietor is one of the nicest in NYC.	pizza	FOOD	positive
The pizza is delicious and the proprietor is one of the nicest in NYC.	proprietor	SERVICE	positive
I've been many time and have never been disappointed.	NULL	RESTAURANT	positive
They even scoop it out nice (for those on a diet) not too much not to little.	NULL	FOOD	positive
The cream cheeses are out of this world and I love that coffee!!	cream cheeses	FOOD	positive
The cream cheeses are out of this world and I love that coffee!!	coffee	DRINKS	positive
A little crowded but they move that line really fast!	NULL	SERVICE	positive
A little crowded but they move that line really fast!	NULL	RESTAURANT	negative
A little pricey but it really hits the spot on a Sunday morning!	NULL	RESTAURANT	negative
A little pricey but it really hits the spot on a Sunday morning!	NULL	RESTAURANT	positive
Bagels are ok, but be sure not to make any special requests!	Bagels	FOOD	neutral
Bagels are ok, but be sure not to make any special requests!	NULL	SERVICE	negative
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!	manager	SERVICE	negative
Be sure not to get anything other than bagels!..	NULL	FOOD	negative
Be sure not to get anything other than bagels!..	bagels	FOOD	positive
the turkey burgers are scary!	turkey burgers	FOOD	negative
The worst excuse for Japanese food I've ever encountered.	NULL	RESTAURANT	negative
The soup for the udon was soy sauce and water.	soup for the udon	FOOD	negative
The sushi was awful!	sushi	FOOD	negative
The rice was poor quality and was cooked so badly it was hard.	rice	FOOD	negative
Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.	rice	FOOD	negative
Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.	sushi	FOOD	negative
The fish was adequate, but inexpertly sliced.	fish	FOOD	negative
It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.	Japanese cuisine	FOOD	negative
Good, fast service.	service	SERVICE	positive
I would highly recommend.	NULL	RESTAURANT	positive
Food is great and inexpensive.	Food	FOOD	positive
Food is great and inexpensive.	Food	FOOD	positive
The location is perfect.	location	LOCATION	positive
Give it a try and enjoy.	NULL	RESTAURANT	positive
Well, this place is so Ghetto its not even funny.	place	AMBIENCE	negative
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.	bottle	DRINKS	negative
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.	music	AMBIENCE	negative
Would NEVER go back there.	NULL	RESTAURANT	negative
Awsome Pizza especially the Margheritta slice.	Pizza	FOOD	positive
Awsome Pizza especially the Margheritta slice.	Margheritta slice	FOOD	positive
Always busy but fast moving.	NULL	SERVICE	positive
Great atmoshere and worth every bit.	atmoshere	AMBIENCE	positive
Great atmoshere and worth every bit.	NULL	RESTAURANT	positive
Open late (well as late as I ever got there and I'm a night person)	NULL	RESTAURANT	positive
Winnie and her staff are the best crew you can find serving you.	staff	SERVICE	positive
Winnie and her staff are the best crew you can find serving you.	Winnie	SERVICE	positive
The food is reliable and the price is moderate.	food	FOOD	positive
The food is reliable and the price is moderate.	NULL	RESTAURANT	neutral
What more can you ask for?	NULL	RESTAURANT	positive
For authentic Thai food, look no further than Toons.	Thai food	FOOD	positive
Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.	Pad Thai	FOOD	positive
Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.	appetizer menu	FOOD	positive
Everything about this restaurant was special.	restaurant	RESTAURANT	positive
The service was attentive, yet discreet.	service	SERVICE	positive
The flavors robust and subtle.	NULL	FOOD	positive
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.	brioche and lollies	FOOD	positive
I'm saving up for my next visit.	NULL	RESTAURANT	positive
The place was quiet and delightful.	place	AMBIENCE	positive
Service was good and food is wonderful.	Service	SERVICE	positive
Service was good and food is wonderful.	food	FOOD	positive
I did not try the caviar but I tried their salmon and crab salad (they are all good)  	salmon	FOOD	positive
I did not try the caviar but I tried their salmon and crab salad (they are all good)  	crab salad	FOOD	positive
It is definitely a good spot for snacks and chat.	spot	RESTAURANT	positive
As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.	Lucky Strike	RESTAURANT	positive
The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).	wait staff	SERVICE	positive
The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	food	FOOD	positive
The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	mussels in spicy tomato sauce	FOOD	positive
The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	fries	FOOD	positive
But the best part about LS is the late night atmosphere, delightfully free of the BTs.	late night atmosphere	AMBIENCE	positive
You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	martini	DRINKS	positive
You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	martini	DRINKS	positive
You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	martini	DRINKS	positive
You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	Vanilla Shanty	DRINKS	positive
You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	setting	AMBIENCE	positive
You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	music	AMBIENCE	positive
The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.	in-house lady DJ	AMBIENCE	positive
You can't go wrong with this place.	place	RESTAURANT	positive
Suan is a great place that I often take my friends (classmates) too.	Suan	RESTAURANT	positive
Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.	location	LOCATION	positive
Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.	Suan	RESTAURANT	positive
I LOVE their Thai	Thai	FOOD	positive
noodles with shrimp and chicken and coconut juice is the MUST!	noodles with shrimp and chicken and coconut juice	FOOD	positive
I will go back to Suan soon!	Suan	RESTAURANT	positive
In summer-eat outside on a terrace (another great feature of Suan)!!!	terrace	AMBIENCE	positive
I cannot imagine a friendlier staff working in a restaurant.	staff	SERVICE	positive
I cannot imagine better Indian food in all of the city.	Indian food	FOOD	positive
I cannot imagine you not rushing out to eat there.	NULL	RESTAURANT	positive
During the course of the past 3 months, the chef and staff changed and it was not for the better.	chef	FOOD	negative
During the course of the past 3 months, the chef and staff changed and it was not for the better.	staff	SERVICE	negative
I wish they would change back to what it was before.	NULL	RESTAURANT	negative
The food now is inconsistent.	food	FOOD	negative
This is the kind of place you'd like to take all your friends to and still keep a secret.	place	RESTAURANT	positive
The setting is casual and romantic.	setting	AMBIENCE	positive
Prices are very good.	NULL	RESTAURANT	positive
The food is excellent! 	food	FOOD	positive
if you're daring, try the balsamic vinegar over icecream, it's wonderful!	balsamic vinegar over icecream	FOOD	positive
Do not get the Go Go Hamburgers, no matter what the reviews say.	Go Go Hamburgers	FOOD	negative
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.	NULL	FOOD	negative
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.	NULL	FOOD	negative
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.	NULL	FOOD	negative
The rest of the dim sum, though pricey by Chinatown standards, is worth it.	dim sum	FOOD	negative
The rest of the dim sum, though pricey by Chinatown standards, is worth it.	dim sum	FOOD	positive
Steamed fresh so brought hot hot hot to your table.	NULL	FOOD	positive
The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.	wait	SERVICE	negative
The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.	atmosphere	AMBIENCE	negative
The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.	NULL	RESTAURANT	negative
A few tips: skip the turnip cake, roast pork buns and egg custards.	turnip cake	FOOD	negative
A few tips: skip the turnip cake, roast pork buns and egg custards.	roast pork buns	FOOD	negative
A few tips: skip the turnip cake, roast pork buns and egg custards.	egg custards	FOOD	negative
These are overpriced and you can get better just around the corner:	NULL	FOOD	negative
These are overpriced and you can get better just around the corner:	NULL	FOOD	negative
I was pleasantly suprised.	NULL	RESTAURANT	positive
The food was exceptional.	food	FOOD	positive
I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.	braised lamb shank in red wine	FOOD	positive
The service was friendly and the atmosphere was casual.	service	SERVICE	positive
The service was friendly and the atmosphere was casual.	atmosphere	AMBIENCE	neutral
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	meal	FOOD	positive
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	restaurant	AMBIENCE	negative
this little place has a cute interior decor and affordable city prices.	interior decor	AMBIENCE	positive
this little place has a cute interior decor and affordable city prices.	place	RESTAURANT	positive
the pad se ew chicken was delicious, however the pad thai was far too oily.	pad se ew chicken	FOOD	positive
the pad se ew chicken was delicious, however the pad thai was far too oily.	pad thai	FOOD	negative
Have eaten at Ginger House several times, and it's always good.	Ginger House	RESTAURANT	positive
The fried dumplings are GREAT!	fried dumplings	FOOD	positive
Finally a reliable Chinese restaurant!	Chinese restaurant	RESTAURANT	positive
This place would be so much better served by being run by a group that actually understands customer service.	customer service	SERVICE	negative
They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!	NULL	SERVICE	negative
Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.	NULL	SERVICE	negative
Terrible, terrible management - deserves to be shut-down.	management	SERVICE	negative
Terrible, terrible management - deserves to be shut-down.	NULL	RESTAURANT	negative
Never fails to please.	NULL	RESTAURANT	positive
delicious bagels, especially when right out of the oven.	bagels	FOOD	positive
Spreads and toppings are great - though a bit pricey.	Spreads	FOOD	positive
Spreads and toppings are great - though a bit pricey.	toppings	FOOD	positive
Spreads and toppings are great - though a bit pricey.	Spreads	FOOD	negative
Spreads and toppings are great - though a bit pricey.	toppings	FOOD	negative
Service is fast and friendly.	Service	SERVICE	positive
Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.	NULL	SERVICE	negative
But that is highly forgivable.	NULL	RESTAURANT	positive
The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	food	FOOD	negative
The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	ambience	AMBIENCE	negative
If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.	NULL	RESTAURANT	negative
Rao is a good restaurant, but it's nothing special.	Rao	RESTAURANT	neutral
But after last night, Spice Grill is the only place I'm eating indian cuisine.	indian cuisine	FOOD	positive
You must try the shrimp appetizers.	shrimp appetizers	FOOD	positive
Even my Indian friend couldn't believe how good and tasty everything was.	NULL	FOOD	positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.	ambience	AMBIENCE	positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.	staff	SERVICE	positive
Great food, great prices, great service.	food	FOOD	positive
Great food, great prices, great service.	NULL	RESTAURANT	positive
Great food, great prices, great service.	service	SERVICE	positive
If you are looking for a good quality, cheap eats - this is the place.	eats	FOOD	positive
If you are looking for a good quality, cheap eats - this is the place.	eats	FOOD	positive
it's a perfect place to have a amanzing indian food.	indian food	FOOD	positive
I really loved the different and inovated touch that's the cheff gives to the food.	cheff	FOOD	positive
also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!	place	AMBIENCE	positive
also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!	service	SERVICE	positive
Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	bagels	FOOD	negative
Great bagels made the old-fashioned way.	bagels	FOOD	positive
Great bagels made the old-fashioned way.	bagels	FOOD	positive
Drawbacks: service is slow and they don't toast!	service	SERVICE	negative
The food was absolutely amazing!!	food	FOOD	positive
The baked clams octopus we shared as appetizers were the best we've ever had!! 	baked clams octopus	FOOD	positive
The lamb was tender so full of flavor, the dessert was divine!!	lamb	FOOD	positive
The lamb was tender so full of flavor, the dessert was divine!!	dessert	FOOD	positive
The waiter was attentive.	waiter	SERVICE	positive
The place itself is beautiful the bar scene seems to be happening.	place	AMBIENCE	positive
The place itself is beautiful the bar scene seems to be happening.	bar scene	AMBIENCE	positive
Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	Appetizers	FOOD	neutral
Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	waiter	SERVICE	negative
Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	potato stuff kanish	FOOD	positive
Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	salmon	FOOD	negative
Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	chicken	FOOD	positive
Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	servings for main entree	FOOD	negative
Dessert is a joke...dont bother	Dessert	FOOD	negative
Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.	service	SERVICE	positive
The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	restaurant	AMBIENCE	positive
The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	portions	FOOD	positive
The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	veal	FOOD	positive
The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	anti-pasta	FOOD	positive
The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	calamari	FOOD	positive
The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	pasta mains	FOOD	positive
The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	pasta mains	FOOD	positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	wine list	DRINKS	positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	meal	FOOD	positive
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...	NULL	RESTAURANT	neutral
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...	measures of liquers	DRINKS	positive
Fantastic place.	place	RESTAURANT	positive
Cute and decorative.	NULL	AMBIENCE	positive
A pleasant surprise.	NULL	RESTAURANT	positive
Go there to relax and feel like your somewhere else.	NULL	AMBIENCE	positive
Lucky Strike is a great casual place to just grab a bite to eat.	Lucky Strike	RESTAURANT	positive
Great food, great decor, great service.	food	FOOD	positive
Great food, great decor, great service.	decor	AMBIENCE	positive
Great food, great decor, great service.	service	SERVICE	positive
I recommend it!	NULL	RESTAURANT	positive
This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!	spot	RESTAURANT	positive
(Always ask the bartender for the SEASONAL beer!!!	SEASONAL beer	DRINKS	positive
Guaranteed to be a tasty experience!)	NULL	DRINKS	positive
Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.	spot	RESTAURANT	positive
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!	Heartland Brewery	RESTAURANT	positive
All the people that I bring there go back on their own and bring THEIR friends!	NULL	RESTAURANT	positive
Go there once and oh yes...you will go back...you will...	NULL	RESTAURANT	positive
What a great place!	place	RESTAURANT	positive
Not the typical NYC gimmick theme restaurant.	restaurant	AMBIENCE	positive
A cool bar with great food, and tons of excellent beer.	bar	AMBIENCE	positive
A cool bar with great food, and tons of excellent beer.	food	FOOD	positive
A cool bar with great food, and tons of excellent beer.	beer	DRINKS	positive
A cool bar with great food, and tons of excellent beer.	beer	DRINKS	positive
And even with it's Pub atmosphere they were great to my kids too!	NULL	SERVICE	positive
Loved it!	NULL	RESTAURANT	positive
The shrimp scampi was excellent and the antipasti were plentiful.	shrimp scampi	FOOD	positive
The shrimp scampi was excellent and the antipasti were plentiful.	antipasti	FOOD	positive
It is expensive but well worth the money.	NULL	RESTAURANT	negative
It is expensive but well worth the money.	NULL	RESTAURANT	positive
If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.	Corona	RESTAURANT	positive
The only thing more wonderful than the food (which is exceptional) is the service.	food	FOOD	positive
The only thing more wonderful than the food (which is exceptional) is the service.	service	SERVICE	positive
The only thing the waiters don't do for you is wipe your chin when you leave.	waiters	SERVICE	positive
Wonderful at holiday time.	NULL	RESTAURANT	positive
Cozy romantic atomosphere with only around 15 tables at most.	atomosphere	AMBIENCE	positive
Service was very prompt but slightly rushed.	Service	SERVICE	positive
Food was very good, but not what I would consider out of this world.	Food	FOOD	neutral
Go here for a romantic dinner but not for an all out wow dining experience.	NULL	AMBIENCE	positive
Go here for a romantic dinner but not for an all out wow dining experience.	NULL	RESTAURANT	negative
My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.	NULL	RESTAURANT	positive
Too bad the food wasn't of the same heritage.	food	FOOD	negative
The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.	porcini mushroom pasta special	FOOD	negative
The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.	seafood tagliatelle	FOOD	negative
A real dissapointment.	NULL	FOOD	negative
But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.	tiramisu	FOOD	negative
They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.	NULL	FOOD	negative
Priced at upper intermediate range.	NULL	RESTAURANT	negative
I really liked this place.	place	RESTAURANT	positive
Everything I had was good, and I'm a eater.	NULL	FOOD	positive
It was pretty inexpensive too.	NULL	RESTAURANT	positive
This place has the best Chinese style BBQ ribs in the city.	BBQ ribs	FOOD	positive
This place has the best Chinese style BBQ ribs in the city.	BBQ ribs	FOOD	positive
I also recommend the rice dishes or the different varieties of congee (rice porridge).	rice dishes	FOOD	positive
I also recommend the rice dishes or the different varieties of congee (rice porridge).	congee (rice porridge)	FOOD	positive
It's great to go for a quick lunch either alone or with a friend.	NULL	RESTAURANT	positive
It's definately not a place to go if you want to impress someone.	place	RESTAURANT	negative
However, if you want great food at a great price and don't mind the decor, you can't beat this place.	food	FOOD	positive
However, if you want great food at a great price and don't mind the decor, you can't beat this place.	decor	AMBIENCE	neutral
However, if you want great food at a great price and don't mind the decor, you can't beat this place.	food	FOOD	positive
Quick and friendly service.	service	SERVICE	positive
This is one of the best comfort food places in the city.	NULL	RESTAURANT	positive
It's somewhere you can eat and be happy.	NULL	RESTAURANT	positive
When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	main dining room	AMBIENCE	positive
When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	ceiling	AMBIENCE	positive
The food is wonderful, tasty and filling, and the service is professional and friendly.	food	FOOD	positive
The food is wonderful, tasty and filling, and the service is professional and friendly.	food	FOOD	positive
The food is wonderful, tasty and filling, and the service is professional and friendly.	service	SERVICE	positive
I can't wait for summer, when they serve outside on their gigantic patio.	patio	AMBIENCE	positive
I recently tried Suan and I thought that it was great.	Suan	RESTAURANT	positive
This little place definitely exceeded my expectations and you sure get a lot of food for your money.	food	FOOD	positive
This little place definitely exceeded my expectations and you sure get a lot of food for your money.	place	RESTAURANT	positive
This little place definitely exceeded my expectations and you sure get a lot of food for your money.	food	FOOD	positive
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	service	SERVICE	positive
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	food	FOOD	positive
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	hot sauce	FOOD	positive
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.	NULL	RESTAURANT	positive
They all know you.	NULL	SERVICE	positive
Good food.	food	FOOD	positive
Good drink.	drink	DRINKS	positive
How do you rate home?	NULL	RESTAURANT	positive
I have never had cheescake like this.	cheescake	FOOD	positive
I thought I had died and gone to heaven.	NULL	FOOD	positive
Great spot, whether looking for a couple of drinks or quiet dinner.	spot	RESTAURANT	positive
Great spot, whether looking for a couple of drinks or quiet dinner.	spot	RESTAURANT	positive
Warm and friendly in the winter and terrific outdoor seating in the warmer months.	NULL	AMBIENCE	positive
Warm and friendly in the winter and terrific outdoor seating in the warmer months.	outdoor seating	AMBIENCE	positive
The food is great and they have a good selecion of wines at reasonable prices.	food	FOOD	positive
The food is great and they have a good selecion of wines at reasonable prices.	wines	DRINKS	positive
The food is great and they have a good selecion of wines at reasonable prices.	wines	DRINKS	positive
Have been several times and it never dissapoints.	NULL	RESTAURANT	positive
We were less than impressed.	NULL	RESTAURANT	negative
While the ambiance and atmosphere were great, the food and service could have been a lot better.	ambiance	AMBIENCE	positive
While the ambiance and atmosphere were great, the food and service could have been a lot better.	atmosphere	AMBIENCE	positive
While the ambiance and atmosphere were great, the food and service could have been a lot better.	food	FOOD	negative
While the ambiance and atmosphere were great, the food and service could have been a lot better.	service	SERVICE	negative
We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	chicken casserole	FOOD	negative
We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	chicken casserole	FOOD	negative
Probably would not go again...	NULL	RESTAURANT	negative
i've been to sapphire twice and both times the food was fine, if not good.	food	FOOD	positive
stick with the chicken, beef, and lamb dishes.	chicken	FOOD	positive
stick with the chicken, beef, and lamb dishes.	beef	FOOD	positive
stick with the chicken, beef, and lamb dishes.	lamb dishes	FOOD	positive
